County_Name,State,FIPS,Median_Income,Poverty_Rate_Pct,Uninsured_Rate_Pct,Pct_Black,Pct_Hispanic,Diabetes_Rate,Hypertension_Rate,Mental_Health_Poor_Days,Preventive_Screening_Rate,Medicare_Spending_Per_Beneficiary,Equity_Gap_Score,Equity_Quartile,Primary_Driver
Putnam,TN,47141,54371.0,15.59,1.16,2.22,6.73,12.05,36.45,20.65,56.9,12241.32,0.2808,3.0,Poverty
Rhea,TN,47143,55568.0,15.3,1.18,1.72,5.5,14.25,40.55,21.4,57.75,11464.72,0.3466,4.0,Hypertension
Roane,TN,47145,66460.0,12.02,0.23,2.7,2.23,12.9,39.5,19.85,62.3,11199.42,0.2914,3.0,Hypertension
Robertson,TN,47147,74440.0,10.19,1.28,7.18,7.69,11.9,36.6,19.9,59.5,12876.98,0.2553,2.0,Hypertension
Rutherford,TN,47149,78291.0,9.67,1.42,15.23,9.13,11.0,34.45,19.4,59.15,11917.65,0.2235,2.0,Uninsured
Scott,TN,47151,39744.0,25.09,2.35,0.32,0.23,15.3,41.95,23.75,55.3,12714.47,0.4318,4.0,Poverty
Sequatchie,TN,47153,53038.0,21.91,2.09,0.53,3.95,14.9,41.35,21.7,55.9,13082.36,0.4032,4.0,Poverty
Sevier,TN,47155,60103.0,13.07,1.25,0.94,6.89,12.95,37.75,20.549999999999997,59.95,10720.08,0.2946,3.0,Hypertension
Shelby,TN,47157,59621.0,17.8,1.74,53.78,6.78,15.25,42.0,19.45,61.5,12989.48,0.3912,4.0,Hypertension
Smith,TN,47159,57677.0,14.72,0.72,1.88,3.19,12.35,36.85,20.75,57.25,11545.84,0.2804,3.0,Hypertension
Stewart,TN,47161,57257.0,11.27,2.19,0.74,3.58,12.5,38.25,20.15,58.25,11963.7,0.2915,3.0,Hypertension
Sullivan,TN,47163,54357.0,14.97,0.34,1.99,2.23,13.55,38.75,20.3,60.5,11778.57,0.3118,3.0,Hypertension
Sumner,TN,47165,81883.0,9.3,1.2,8.42,5.66,11.35,35.2,18.9,63.5,13140.59,0.231,2.0,Uninsured
Tipton,TN,47167,70674.0,10.65,1.31,18.51,2.94,13.25,40.35,20.45,60.05,12755.21,0.3077,3.0,Hypertension
Trousdale,TN,47169,62018.0,9.0,0.54,11.8,2.93,12.0,36.6,21.15,59.55,15074.5,0.2441,2.0,Hypertension
Unicoi,TN,47171,49855.0,16.14,0.4,0.3,5.87,14.55,41.45,21.0,58.7,11676.05,0.3543,4.0,Hypertension
Union,TN,47173,57094.0,15.66,0.75,0.55,1.98,13.15,38.4,21.25,58.6,10268.64,0.3098,3.0,Hypertension
Van Buren,TN,47175,44730.0,16.37,3.83,0.13,0.91,13.9,40.95,21.1,55.65,13483.03,0.3747,4.0,Hypertension
Warren,TN,47177,52948.0,16.56,2.3,2.78,9.49,14.3,39.85,21.35,56.75,12387.84,0.3593,4.0,Hypertension
Washington,TN,47179,58507.0,15.18,0.87,3.7,3.88,12.0,35.35,20.15,61.2,11380.58,0.2673,3.0,Poverty
Wayne,TN,47181,49360.0,17.38,1.0,4.81,2.36,14.1,40.25,21.4,55.9,13038.65,0.3498,4.0,Hypertension
Weakley,TN,47183,47769.0,17.59,0.97,7.87,3.0,13.35,37.55,21.8,58.5,13579.53,0.3183,3.0,Poverty
White,TN,47185,48220.0,16.79,2.21,1.8,2.92,14.0,40.25,21.65,56.9,12011.7,0.3573,4.0,Hypertension
Williamson,TN,47187,125943.0,4.15,0.67,3.91,5.1,9.25,33.05,15.55,65.45,11110.96,0.1505,1.0,Uninsured
Wilson,TN,47189,89462.0,8.16,1.28,7.02,5.04,10.55,34.05,18.15,60.1,12596.32,0.2046,1.0,Uninsured
Anderson,TX,48001,57445.0,12.25,2.5,19.33,18.33,13.45,37.8,18.6,53.75,12974.01,0.312,3.0,Diabetes
Andrews,TX,48003,86458.0,11.86,6.5,2.27,57.93,12.8,32.25,18.049999999999997,53.35,12163.36,0.2987,3.0,Uninsured
Angelina,TX,48005,57055.0,15.63,3.35,12.61,22.97,13.95,39.6,20.1,54.95,15375.2,0.3576,4.0,Hypertension
Aransas,TX,48007,58168.0,17.64,2.96,0.84,28.9,13.65,38.5,17.0,57.1,12442.0,0.3501,4.0,Poverty
Archer,TX,48009,69954.0,12.19,3.28,0.58,8.61,11.3,34.9,18.1,58.0,14976.01,0.262,2.0,Uninsured
Armstrong,TX,48011,70417.0,5.7,0.1,0.84,9.41,11.0,34.2,17.299999999999997,61.15,13816.2,0.1901,1.0,Hypertension
Atascosa,TX,48013,67442.0,13.84,3.34,1.01,65.66,14.7,35.7,17.3,51.95,13637.17,0.3337,3.0,Diabetes
Austin,TX,48015,73556.0,11.82,3.04,8.98,28.19,13.25,36.45,17.6,58.3,12726.11,0.3022,3.0,Uninsured
Bailey,TX,48017,69830.0,12.33,13.6,0.51,67.92,14.9,34.5,17.95,54.15,14948.17,0.423,4.0,Uninsured
Bandera,TX,48019,70965.0,14.01,2.04,0.95,20.5,13.25,37.25,16.95,60.05,11014.08,0.3083,3.0,Diabetes
Bastrop,TX,48021,80151.0,11.64,4.07,6.35,41.22,12.7,34.4,17.3,57.1,12672.34,0.2874,3.0,Uninsured
Baylor,TX,48023,52716.0,11.37,4.03,1.47,11.22,13.25,37.75,18.75,60.85,19520.18,0.3192,3.0,Uninsured
Bee,TX,48025,50283.0,15.18,1.65,6.45,59.81,14.25,34.9,17.35,50.2,13546.64,0.3099,3.0,Diabetes
Bell,TX,48027,62858.0,14.21,2.14,23.86,26.18,12.8,33.65,18.75,58.3,11180.65,0.2766,3.0,Uninsured
Bexar,TX,48029,67275.0,14.89,2.42,7.6,61.02,13.85,33.5,16.7,57.1,13333.2,0.2993,3.0,Diabetes
Blanco,TX,48031,79717.0,9.67,2.7,0.2,20.0,11.15,34.1,15.85,60.5,12380.54,0.2362,2.0,Uninsured
Borden,TX,48033,80625.0,1.6,0.0,1.46,7.58,11.25,34.85,16.4,62.85,14833.21,0.1789,1.0,Hypertension
Bosque,TX,48035,63868.0,11.32,2.65,2.03,19.63,12.4,35.8,17.7,60.2,11975.39,0.2769,3.0,Uninsured
Bowie,TX,48037,56628.0,16.3,2.26,25.3,8.11,12.95,37.2,19.1,57.8,14253.6,0.3157,3.0,Poverty
Brazoria,TX,48039,91972.0,7.28,2.4,15.25,31.91,11.65,34.05,16.200000000000003,59.2,15148.67,0.2302,2.0,Uninsured
Brazos,TX,48041,57562.0,22.48,1.96,10.91,26.3,11.1,30.85,18.7,56.5,12813.58,0.2644,2.0,Poverty
Brewster,TX,48043,47747.0,15.28,1.3,0.34,45.53,11.65,32.45,14.95,59.7,9490.69,0.2451,2.0,Poverty
Briscoe,TX,48045,35446.0,24.11,0.78,4.19,35.19,15.4,39.25,18.7,51.4,17160.65,0.3939,4.0,Poverty
Brooks,TX,48047,30566.0,30.83,4.72,0.62,89.45,19.0,37.2,17.8,47.95,16494.12,0.5105,4.0,Diabetes
Brown,TX,48049,53792.0,12.64,2.5,3.47,23.28,12.7,35.45,18.45,56.0,13664.71,0.2841,3.0,Uninsured
Burleson,TX,48051,71745.0,12.28,1.67,12.09,21.61,12.5,36.2,17.5,56.3,13154.79,0.2762,3.0,Uninsured
Burnet,TX,48053,71482.0,7.66,2.02,1.32,22.74,11.9,34.75,17.05,62.8,12574.53,0.2375,2.0,Uninsured
Caldwell,TX,48055,66779.0,13.32,4.28,4.56,55.07,14.05,34.0,17.7,52.85,16353.82,0.3173,3.0,Uninsured
Calhoun,TX,48057,62267.0,9.07,1.89,2.88,50.04,13.45,34.3,16.700000000000003,55.25,14883.2,0.2658,3.0,Diabetes
Callahan,TX,48059,63906.0,8.67,1.77,1.19,10.68,11.7,35.25,18.25,61.2,13364.54,0.24,2.0,Uninsured
Cameron,TX,48061,47435.0,25.17,4.96,0.68,89.98,17.9,33.45,16.65,47.1,13938.34,0.4407,4.0,Diabetes
Camp,TX,48063,53968.0,21.44,5.41,15.02,26.76,14.9,38.7,19.5,54.55,13173.98,0.4148,4.0,Uninsured
Carson,TX,48065,83199.0,7.45,2.83,1.19,10.64,10.5,33.15,17.4,60.75,14931.38,0.2092,1.0,Uninsured
Cass,TX,48067,54303.0,18.23,2.27,15.06,5.26,13.85,39.15,19.700000000000003,56.85,14551.94,0.3542,4.0,Hypertension
Castro,TX,48069,59886.0,12.3,3.74,1.44,65.36,14.6,34.6,17.0,50.75,15201.32,0.3209,3.0,Diabetes
Chambers,TX,48071,106103.0,13.62,2.11,7.12,25.21,10.75,32.0,18.0,57.95,15871.42,0.2269,2.0,Uninsured
Cherokee,TX,48073,56971.0,15.44,3.38,13.14,24.3,13.65,36.75,19.05,54.55,13892.88,0.3314,3.0,Uninsured
Childress,TX,48075,56063.0,11.83,1.24,7.05,37.35,12.0,34.0,18.35,55.05,13276.0,0.2455,2.0,Uninsured
Clay,TX,48077,75227.0,8.99,4.58,0.26,7.1,11.5,35.4,17.950000000000003,61.1,15919.55,0.2669,3.0,Uninsured
Cochran,TX,48079,41597.0,25.31,2.14,6.8,60.85,17.85,38.55,19.950000000000003,47.35,10575.07,0.4494,4.0,Diabetes
Coke,TX,48081,40230.0,15.85,1.42,1.66,23.06,13.85,37.8,18.25,56.6,16134.21,0.3249,3.0,Diabetes
Coleman,TX,48083,51034.0,16.92,5.38,3.24,18.29,13.35,37.5,18.25,58.4,14301.39,0.3584,4.0,Uninsured
Collin,TX,48085,113255.0,6.28,2.0,10.45,15.65,9.3,30.05,14.649999999999999,58.8,14293.12,0.1529,1.0,Uninsured
Collingsworth,TX,48087,52045.0,21.75,10.89,7.47,29.32,14.1,37.2,18.7,55.65,18743.45,0.4461,4.0,Uninsured
Colorado,TX,48089,63352.0,7.24,3.49,12.1,31.4,13.25,36.5,17.15,57.45,13810.07,0.2856,3.0,Uninsured
Comal,TX,48091,93744.0,6.05,1.92,2.3,28.62,10.2,32.0,15.2,60.9,12388.0,0.1803,1.0,Uninsured
Comanche,TX,48093,57383.0,13.3,2.59,0.43,29.18,13.1,36.35,17.75,58.0,13335.83,0.3014,3.0,Uninsured
Concho,TX,48095,55750.0,11.9,1.51,4.2,38.76,13.45,36.85,17.299999999999997,58.2,12806.76,0.2937,3.0,Diabetes
Cooke,TX,48097,66374.0,13.09,3.26,3.19,19.03,11.9,34.95,18.15,58.3,15584.57,0.2766,3.0,Uninsured
Coryell,TX,48099,63281.0,8.55,1.39,13.65,19.6,10.9,31.65,19.25,57.65,12296.18,0.1961,1.0,Uninsured
Cottle,TX,48101,47625.0,24.1,0.67,6.62,23.62,16.35,40.55,18.7,56.55,9831.22,0.4182,4.0,Diabetes
Crane,TX,48103,71364.0,3.71,2.63,2.35,65.9,14.75,33.85,17.700000000000003,54.5,13837.48,0.2669,3.0,Diabetes
Crockett,TX,48105,64103.0,9.12,0.44,0.37,58.6,14.95,34.9,17.25,55.05,12677.58,0.2815,3.0,Diabetes
Crosby,TX,48107,50268.0,23.11,4.3,3.03,56.78,15.85,37.2,18.4,53.95,13796.1,0.4169,4.0,Diabetes
Culberson,TX,48109,35924.0,22.01,0.0,0.18,81.34,17.75,37.8,17.9,52.5,19674.02,0.4057,4.0,Diabetes
Dallam,TX,48111,71969.0,8.37,5.72,0.07,47.9,14.65,35.15,18.9,52.05,14262.75,0.3269,3.0,Uninsured
Dallas,TX,48113,70732.0,13.82,4.01,22.5,40.95,12.5,33.3,17.0,54.7,14714.67,0.2857,3.0,Uninsured
Dawson,TX,48115,45268.0,21.26,3.92,8.05,58.56,15.3,36.05,18.6,49.6,14841.05,0.3868,4.0,Diabetes
Deaf Smith,TX,48117,51942.0,15.6,4.5,1.43,75.38,16.2,35.25,18.45,48.65,12391.52,0.3756,4.0,Diabetes
Delta,TX,48119,68491.0,13.94,1.17,8.75,9.45,12.3,36.15,19.0,59.4,14209.11,0.2753,3.0,Poverty
Denton,TX,48121,104180.0,7.32,1.98,10.41,19.75,9.75,29.4,15.8,58.15,13985.53,0.1605,1.0,Uninsured
DeWitt,TX,48123,61100.0,14.92,2.16,7.81,36.37,14.55,37.35,17.95,54.05,13966.94,0.3365,4.0,Diabetes
Dickens,TX,48125,46638.0,11.66,3.5,1.91,38.15,14.45,38.3,17.7,59.2,14633.32,0.3397,4.0,Diabetes
Dimmit,TX,48127,27374.0,42.97,0.89,0.6,87.96,22.45,41.1,19.6,41.3,16632.19,0.6159,4.0,Diabetes
Donley,TX,48129,51711.0,10.13,3.18,6.58,12.46,12.45,36.1,18.75,59.0,13264.6,0.2796,3.0,Uninsured
Duval,TX,48131,50697.0,20.25,1.68,0.85,88.69,17.9,37.0,17.799999999999997,50.55,18264.46,0.4109,4.0,Diabetes
Eastland,TX,48133,52902.0,15.37,2.16,2.42,17.34,12.75,35.9,18.85,56.3,14242.82,0.2976,3.0,Poverty
Ector,TX,48135,70566.0,15.59,6.77,4.96,63.59,13.2,31.35,17.75,52.25,14257.13,0.3191,3.0,Uninsured
Edwards,TX,48137,40809.0,22.83,1.45,1.01,49.49,16.5,39.25,16.9,52.3,9753.63,0.4132,4.0,Diabetes
Ellis,TX,48139,93248.0,8.11,3.87,12.57,27.52,11.25,33.55,17.4,60.8,14258.66,0.2382,2.0,Uninsured
El Paso,TX,48141,55417.0,19.19,3.31,3.21,82.95,15.35,33.05,17.45,52.8,11301.41,0.3503,4.0,Diabetes
Erath,TX,48143,59654.0,15.58,2.91,1.41,21.81,10.9,31.4,19.1,57.25,12895.71,0.2422,2.0,Uninsured
Falls,TX,48145,45172.0,14.11,4.54,20.65,24.78,14.95,38.85,19.700000000000003,53.9,12230.12,0.3738,4.0,Uninsured
Fannin,TX,48147,65835.0,11.75,2.09,6.03,12.64,12.3,35.6,18.9,58.3,14976.45,0.2702,3.0,Uninsured
Fayette,TX,48149,72881.0,9.98,3.14,5.97,22.04,11.95,34.95,16.6,60.05,13398.44,0.2617,2.0,Uninsured
Fisher,TX,48151,60461.0,12.01,1.28,3.07,32.8,12.65,36.0,17.200000000000003,59.55,14614.76,0.2722,3.0,Diabetes
Floyd,TX,48153,49321.0,18.86,3.9,5.53,59.28,15.7,36.5,17.9,51.5,12991.73,0.3855,4.0,Diabetes
Foard,TX,48155,41944.0,21.02,1.77,0.28,13.58,15.9,40.8,19.85,53.75,18490.37,0.4089,4.0,Diabetes
Fort Bend,TX,48157,109987.0,6.87,2.47,20.31,25.12,11.55,31.05,14.45,56.45,14350.09,0.2056,1.0,Uninsured
Franklin,TX,48159,67915.0,8.53,4.04,4.54,15.53,11.45,34.9,17.3,63.5,12686.72,0.255,2.0,Uninsured
Freestone,TX,48161,55902.0,11.74,1.51,14.98,16.82,13.3,38.1,18.549999999999997,59.85,12761.73,0.2994,3.0,Hypertension
Frio,TX,48163,56042.0,16.74,0.64,4.33,79.42,15.9,34.05,17.75,49.25,15062.93,0.329,3.0,Diabetes
Gaines,TX,48165,73299.0,12.58,8.85,1.81,42.62,12.05,31.5,19.85,52.0,15590.81,0.3072,3.0,Uninsured
Galveston,TX,48167,83913.0,10.83,2.6,12.27,25.91,11.55,34.2,16.950000000000003,59.75,14980.65,0.2481,2.0,Uninsured
Garza,TX,48169,56215.0,11.56,1.1,9.42,46.8,14.7,35.25,18.3,47.9,13496.17,0.2977,3.0,Diabetes
Gillespie,TX,48171,70162.0,8.95,4.62,0.22,24.39,11.55,35.1,15.75,60.85,10453.99,0.2658,3.0,Uninsured
Glasscock,TX,48173,112188.0,5.24,10.49,0.0,31.27,10.4,31.2,15.600000000000001,58.65,10243.12,0.259,2.0,Uninsured
Goliad,TX,48175,58125.0,9.84,0.87,5.32,35.86,13.6,36.35,17.35,55.6,14538.5,0.2767,3.0,Diabetes
Gonzales,TX,48177,64255.0,12.87,2.86,6.35,52.22,14.85,36.65,18.45,53.2,12818.62,0.3339,3.0,Diabetes
Gray,TX,48179,54563.0,15.59,3.09,4.67,30.44,13.15,36.15,18.75,53.85,14159.33,0.3164,3.0,Uninsured
Grayson,TX,48181,66608.0,11.21,3.55,5.52,14.58,11.55,34.1,18.35,58.6,15636.96,0.2586,2.0,Uninsured
Gregg,TX,48183,63811.0,16.02,3.1,19.51,19.63,12.9,36.45,19.15,59.05,15452.23,0.3165,3.0,Uninsured
Grimes,TX,48185,63484.0,12.63,4.77,11.92,24.75,13.35,36.6,18.35,56.1,13816.67,0.3259,3.0,Uninsured
Guadalupe,TX,48187,88111.0,8.6,1.81,8.55,38.98,12.2,32.75,16.65,58.8,13254.29,0.2305,2.0,Uninsured
Hale,TX,48189,50721.0,17.21,3.42,4.05,61.58,15.3,35.9,18.4,49.3,13028.38,0.3619,4.0,Diabetes
Hall,TX,48191,43873.0,18.23,2.32,6.53,35.19,15.55,38.9,18.3,56.6,15072.83,0.3817,4.0,Diabetes
Hamilton,TX,48193,54890.0,16.7,1.92,0.95,14.07,12.8,37.2,18.15,55.25,12260.5,0.3117,3.0,Poverty
Hansford,TX,48195,62350.0,8.24,4.61,0.21,49.03,12.95,33.4,17.5,57.35,13470.53,0.2739,3.0,Uninsured
Hardeman,TX,48197,60455.0,11.01,2.15,3.28,28.55,13.55,37.05,18.75,56.45,15747.19,0.299,3.0,Diabetes
Hardin,TX,48199,70164.0,13.27,2.9,6.17,6.53,11.4,34.6,19.15,58.7,15379.82,0.2629,2.0,Uninsured
Harris,TX,48201,70789.0,15.61,3.82,18.9,43.93,13.2,32.85,16.45,53.6,15238.52,0.3008,3.0,Uninsured
Harrison,TX,48203,63427.0,15.84,3.4,20.57,13.89,12.85,36.8,19.1,59.1,14501.29,0.3203,3.0,Uninsured
Hartley,TX,48205,78065.0,5.03,6.22,7.38,27.19,11.4,33.55,16.6,57.25,13120.09,0.2496,2.0,Uninsured
Haskell,TX,48207,52786.0,14.29,2.29,5.97,28.64,13.6,36.7,18.4,55.8,14583.23,0.314,3.0,Diabetes
Hays,TX,48209,79990.0,12.53,2.16,3.88,40.33,10.5,29.75,16.75,59.3,12909.86,0.2018,1.0,Uninsured
Hemphill,TX,48211,67798.0,6.05,4.15,1.78,35.63,10.65,31.7,16.5,59.2,12543.99,0.2079,1.0,Uninsured
Henderson,TX,48213,59778.0,14.51,2.96,5.58,13.97,12.9,37.3,18.9,58.7,13946.19,0.3141,3.0,Uninsured
Hidalgo,TX,48215,49371.0,27.4,5.54,0.62,92.5,17.55,33.75,18.1,53.3,13313.13,0.4531,4.0,Diabetes
Hill,TX,48217,60669.0,12.95,2.89,6.28,21.89,12.85,36.05,18.55,58.3,13344.59,0.2963,3.0,Uninsured
Hockley,TX,48219,53283.0,14.56,3.64,2.92,50.22,13.5,34.0,18.05,53.15,13718.73,0.3075,3.0,Uninsured
Hood,TX,48221,80013.0,8.75,2.79,1.03,13.11,10.85,34.0,16.6,60.95,13359.46,0.227,2.0,Uninsured
Hopkins,TX,48223,63766.0,13.17,3.05,7.32,17.85,12.3,35.25,18.85,55.45,14489.16,0.2838,3.0,Uninsured
Houston,TX,48225,51043.0,15.26,2.11,24.28,12.27,15.15,40.3,19.1,53.2,13783.93,0.369,4.0,Diabetes
Howard,TX,48227,67243.0,12.84,1.86,5.87,44.65,13.4,34.3,18.1,51.75,12923.99,0.2823,3.0,Diabetes
Hudspeth,TX,48229,35163.0,18.62,6.22,0.72,79.63,15.85,35.35,19.0,42.95,7317.71,0.4015,4.0,Uninsured
Hunt,TX,48231,66885.0,11.89,2.26,7.83,18.57,11.75,34.55,18.75,53.7,14925.09,0.2556,2.0,Uninsured
Hutchinson,TX,48233,62211.0,10.26,2.9,2.34,24.5,11.95,34.0,18.45,58.15,14142.67,0.2538,2.0,Uninsured
Irion,TX,48235,54708.0,7.43,6.79,0.0,27.74,11.85,34.35,17.05,59.95,18394.12,0.2799,3.0,Uninsured
Jack,TX,48237,58861.0,12.76,3.23,3.95,17.9,12.6,35.95,19.299999999999997,53.65,16542.68,0.2938,3.0,Uninsured
Jackson,TX,48239,67176.0,11.79,2.15,5.9,33.78,13.4,35.95,18.25,58.2,15572.15,0.2922,3.0,Diabetes
Jasper,TX,48241,48818.0,22.07,3.12,15.24,7.09,14.6,40.0,20.4,53.65,14289.22,0.3994,4.0,Poverty
Jeff Davis,TX,48243,38125.0,24.1,1.66,1.31,19.73,17.15,42.0,16.5,57.05,10698.43,0.452,4.0,Diabetes
Jefferson,TX,48245,57294.0,17.06,3.3,33.29,22.58,14.9,38.6,18.9,55.5,15342.66,0.3727,4.0,Diabetes
Jim Hogg,TX,48247,42292.0,28.24,4.72,0.54,89.73,21.5,39.85,18.4,44.8,22298.95,0.5599,4.0,Diabetes
Jim Wells,TX,48249,46626.0,22.35,3.54,0.73,80.31,17.1,35.95,17.549999999999997,48.95,17302.42,0.418,4.0,Diabetes
Johnson,TX,48251,77058.0,10.42,3.39,4.51,23.59,11.45,32.95,18.2,55.95,14762.42,0.2433,2.0,Uninsured
Jones,TX,48253,59361.0,9.74,2.42,10.93,28.36,12.95,36.05,18.45,52.85,13762.79,0.2783,3.0,Uninsured
Karnes,TX,48255,57798.0,15.91,2.2,6.52,56.18,14.2,35.6,17.95,51.75,14441.17,0.3229,3.0,Diabetes
Kaufman,TX,48257,84075.0,9.67,3.15,15.19,24.75,11.35,32.9,18.15,59.45,14827.09,0.2354,2.0,Uninsured
Kendall,TX,48259,104196.0,5.02,2.47,0.78,25.05,9.95,31.95,15.05,61.35,12382.44,0.1764,1.0,Uninsured
Kenedy,TX,48261,45455.0,2.59,0.0,0.0,96.55,16.7,35.4,17.5,42.65,19868.99,0.2799,3.0,Diabetes
Kent,TX,48263,68553.0,7.24,1.26,0.94,13.54,11.1,34.15,16.25,62.6,12275.78,0.2101,2.0,Uninsured
Kerr,TX,48265,66713.0,12.11,3.9,1.65,28.17,12.75,35.75,16.65,59.55,11470.22,0.2985,3.0,Uninsured
Kimble,TX,48267,62386.0,12.23,3.64,1.74,26.3,14.15,38.55,17.7,59.55,11483.62,0.3404,4.0,Uninsured
King,TX,48269,59375.0,27.78,0.0,0.0,32.87,14.5,40.0,18.6,52.2,8372.01,0.3935,4.0,Poverty
Kinney,TX,48271,52386.0,14.54,0.0,0.0,64.36,14.5,36.35,16.1,56.3,12961.61,0.3053,3.0,Diabetes
Kleberg,TX,48273,52487.0,28.79,1.82,3.04,73.47,14.7,32.8,17.7,51.95,13618.24,0.3676,4.0,Poverty
Knox,TX,48275,48750.0,10.98,1.86,5.97,34.92,14.05,37.2,18.35,53.85,14787.85,0.3055,3.0,Diabetes
Lamar,TX,48277,58246.0,15.74,3.47,12.72,8.79,13.1,37.55,19.7,58.8,14899.1,0.3301,3.0,Uninsured
Lamb,TX,48279,54519.0,17.15,4.37,3.48,56.94,15.45,36.15,18.1,48.15,13016.16,0.3754,4.0,Diabetes
Lampasas,TX,48281,73269.0,9.4,2.04,4.43,20.16,12.5,35.35,18.15,58.5,11747.76,0.2603,2.0,Uninsured
La Salle,TX,48283,62798.0,24.16,1.34,3.33,87.44,16.05,34.5,18.200000000000003,45.25,16924.29,0.3764,4.0,Diabetes
Lavaca,TX,48285,58530.0,9.99,1.38,5.26,19.96,12.85,36.7,18.0,56.9,15548.29,0.2722,3.0,Diabetes
Lee,TX,48287,66448.0,12.87,1.86,10.53,24.77,13.9,37.7,18.6,55.8,12961.1,0.3154,3.0,Diabetes
Leon,TX,48289,57363.0,14.3,5.09,7.53,15.65,13.35,37.55,18.6,57.75,12010.37,0.3437,4.0,Uninsured
Liberty,TX,48291,59605.0,16.48,5.38,8.49,31.77,13.85,35.45,20.05,53.95,16617.58,0.3501,4.0,Uninsured
Limestone,TX,48293,53102.0,20.7,2.36,17.01,22.92,14.6,39.05,18.9,53.3,14272.19,0.3786,4.0,Poverty
Lipscomb,TX,48295,71625.0,13.46,8.03,0.39,34.27,13.45,35.7,17.45,56.15,13722.98,0.3572,4.0,Uninsured
Live Oak,TX,48297,55949.0,18.3,2.37,2.45,40.74,15.2,38.0,18.3,52.0,12082.68,0.3701,4.0,Diabetes
Llano,TX,48299,64241.0,11.18,1.78,0.61,11.66,12.9,38.1,16.35,63.1,13136.14,0.2927,3.0,Hypertension
Lubbock,TX,48303,61911.0,16.52,2.19,7.15,36.84,11.7,31.1,17.95,58.4,14108.62,0.2508,2.0,Poverty
Lynn,TX,48305,52996.0,18.53,3.38,1.49,45.54,14.3,35.9,18.45,53.15,15694.47,0.3507,4.0,Diabetes
McCulloch,TX,48307,53214.0,13.16,3.08,0.85,32.9,13.7,36.7,18.05,56.6,13265.08,0.3183,3.0,Uninsured
McLennan,TX,48309,59781.0,17.18,2.25,14.1,27.08,12.35,34.1,18.45,58.1,13151.23,0.2872,3.0,Poverty
McMullen,TX,48311,60313.0,14.93,8.21,0.0,60.15,15.95,38.65,18.0,50.5,15900.64,0.4295,4.0,Uninsured
Madison,TX,48313,65768.0,10.35,2.35,16.03,24.73,13.0,36.0,18.95,55.95,14891.81,0.281,3.0,Uninsured
Marion,TX,48315,48040.0,15.54,1.16,21.9,4.62,15.45,41.75,19.4,59.4,15507.49,0.3765,4.0,Diabetes
Martin,TX,48317,70217.0,16.7,3.33,1.28,51.45,11.8,31.9,17.9,54.65,14625.92,0.2704,3.0,Uninsured
Mason,TX,48319,77583.0,4.93,2.3,0.08,19.25,12.15,35.75,15.7,61.1,10323.23,0.239,2.0,Uninsured
Matagorda,TX,48321,56412.0,21.51,4.36,9.86,44.21,15.15,37.3,18.0,56.2,16684.03,0.3988,4.0,Diabetes
Maverick,TX,48323,48497.0,23.31,4.96,0.15,95.06,17.95,34.7,17.9,46.35,14281.73,0.4419,4.0,Diabetes
Medina,TX,48325,73060.0,9.81,2.42,2.5,53.11,13.4,35.25,16.45,56.6,13116.14,0.2805,3.0,Diabetes
Menard,TX,48327,40945.0,21.95,10.54,0.05,34.22,14.85,38.35,16.950000000000003,54.9,13922.17,0.4646,4.0,Uninsured
Midland,TX,48329,90123.0,10.64,3.56,6.83,47.07,11.1,31.15,17.0,56.25,12246.46,0.2271,2.0,Uninsured
Milam,TX,48331,56985.0,13.98,3.15,10.71,27.26,13.4,37.15,18.15,55.4,14059.35,0.3209,3.0,Uninsured
Mills,TX,48333,59315.0,6.6,1.02,0.67,24.64,12.0,35.55,16.85,59.7,12894.93,0.2301,2.0,Hypertension
Mitchell,TX,48335,49869.0,11.65,1.02,8.07,41.06,13.4,35.65,18.25,51.0,12795.19,0.2782,3.0,Diabetes
Montague,TX,48337,63336.0,12.74,1.89,0.79,11.58,11.95,35.45,18.85,56.65,14973.94,0.2658,3.0,Uninsured
Montgomery,TX,48339,95946.0,8.76,2.48,5.6,25.84,10.9,31.0,16.6,59.2,15011.66,0.2032,1.0,Uninsured
Moore,TX,48341,59041.0,13.34,4.95,4.23,58.46,14.8,34.45,18.4,48.85,11378.36,0.34,4.0,Uninsured
Morris,TX,48343,51532.0,15.38,1.09,22.5,11.12,14.2,39.4,19.45,56.85,13459.28,0.3369,4.0,Diabetes
Motley,TX,48345,66528.0,9.4,1.64,2.04,13.65,12.6,37.0,17.6,60.85,17898.77,0.27,3.0,Hypertension
Nacogdoches,TX,48347,51153.0,20.6,2.21,17.62,20.43,13.1,35.05,19.8,54.1,13577.37,0.3223,3.0,Poverty
Navarro,TX,48349,56261.0,16.09,2.61,11.6,29.22,14.4,36.8,19.299999999999997,55.6,14266.69,0.3399,4.0,Diabetes
Newton,TX,48351,38871.0,23.87,4.45,18.42,4.1,16.35,42.3,21.55,51.9,15324.97,0.4672,4.0,Diabetes
Nolan,TX,48353,47437.0,15.21,3.52,4.79,39.41,15.25,38.0,19.200000000000003,49.75,13557.96,0.3678,4.0,Diabetes
Nueces,TX,48355,64027.0,16.92,2.07,3.7,64.88,15.15,35.1,16.75,54.7,13625.07,0.3389,4.0,Diabetes
